event_id,session_id,user_id,product_id,order_id,event_time,event_type
3582,1179,260,3,,2025-04-06 13:39:04,view_item
3583,1179,260,13,,2025-04-06 13:41:04,view_item
3584,1179,260,3,,2025-04-06 13:49:04,add_to_cart
3585,1179,260,3,208,2025-04-06 13:57:04,purchase
3586,1180,260,1,,2025-03-22 11:38:04,view_item
3587,1180,260,9,,2025-03-22 11:42:04,view_item
3588,1180,260,7,,2025-03-22 11:42:04,view_item
3589,1180,260,13,,2025-03-22 11:39:04,view_item
3590,1181,260,12,,2025-02-21 01:39:04,view_item
3591,1181,260,9,,2025-02-21 01:40:04,view_item
3592,1181,260,5,,2025-02-21 01:40:04,view_item
3593,1182,260,3,,2025-02-13 18:39:04,view_item
3594,1182,260,2,,2025-02-13 18:42:04,view_item
3595,1183,260,7,,2025-04-06 06:40:04,view_item
3596,1184,261,14,,2026-01-06 00:14:07,view_item
3597,1184,261,3,,2026-01-06 00:13:07,view_item
3598,1185,261,10,,2025-12-18 01:15:07,view_item
3599,1185,261,8,,2025-12-18 01:14:07,view_item
3600,1185,261,10,,2025-12-18 01:23:07,add_to_cart
3601,1185,261,10,209,2025-12-18 01:29:07,purchase
3602,1186,261,1,,2025-11-08 21:15:07,view_item
3603,1186,261,16,,2025-11-08 21:14:07,view_item
3604,1186,261,9,,2025-11-08 21:17:07,view_item
3605,1186,261,13,,2025-11-08 21:15:07,view_item
3606,1187,261,5,,2025-12-31 18:13:07,view_item
3607,1188,261,15,,2026-01-01 09:16:07,view_item
3608,1188,261,16,,2026-01-01 09:15:07,view_item
3609,1188,261,5,,2026-01-01 09:14:07,view_item
3610,1188,261,2,,2026-01-01 09:13:07,view_item
3611,1188,261,5,,2026-01-01 09:18:07,add_to_cart
3612,1188,261,5,210,2026-01-01 09:28:07,purchase
3613,1189,261,9,,2026-01-15 05:16:07,view_item
3614,1189,261,7,,2026-01-15 05:15:07,view_item
3615,1189,261,7,,2026-01-15 05:23:07,add_to_cart
3616,1190,261,7,,2025-11-25 23:14:07,view_item
3617,1190,261,4,,2025-11-25 23:17:07,view_item
3618,1191,261,1,,2025-12-14 06:13:07,view_item
3619,1191,261,3,,2025-12-14 06:14:07,view_item
3620,1191,261,1,,2025-12-14 06:19:07,add_to_cart
3621,1191,261,1,211,2025-12-14 06:21:07,purchase
3622,1192,262,9,,2026-01-03 13:58:43,view_item
3623,1192,262,7,,2026-01-03 13:58:43,view_item
3624,1192,262,9,,2026-01-03 14:05:43,add_to_cart
3625,1193,262,12,,2026-01-01 13:58:43,view_item
3626,1193,262,15,,2026-01-01 13:58:43,view_item
3627,1193,262,14,,2026-01-01 13:56:43,view_item
3628,1193,262,1,,2026-01-01 13:58:43,view_item
3629,1194,263,11,,2025-03-10 02:08:44,view_item
3630,1194,263,4,,2025-03-10 02:09:44,view_item
3631,1194,263,12,,2025-03-10 02:10:44,view_item
3632,1195,263,2,,2025-01-15 21:09:44,view_item
3633,1195,263,16,,2025-01-15 21:09:44,view_item
3634,1196,263,16,,2025-03-24 21:08:44,view_item
3635,1196,263,3,,2025-03-24 21:09:44,view_item
3636,1196,263,4,,2025-03-24 21:10:44,view_item
3637,1197,263,2,,2025-02-22 18:12:44,view_item
3638,1197,263,3,,2025-02-22 18:10:44,view_item
3639,1198,263,3,,2025-01-12 03:11:44,view_item
3640,1199,263,5,,2025-02-23 20:08:44,view_item
3641,1199,263,16,,2025-02-23 20:10:44,view_item
3642,1199,263,16,,2025-02-23 20:19:44,add_to_cart
3643,1199,263,16,212,2025-02-23 20:29:44,purchase
3644,1200,263,11,,2025-03-29 19:08:44,view_item
3645,1200,263,14,,2025-03-29 19:12:44,view_item
3646,1200,263,5,,2025-03-29 19:12:44,view_item
3647,1200,263,7,,2025-03-29 19:09:44,view_item
3648,1201,263,13,,2025-03-03 20:10:44,view_item
3649,1202,264,15,,2025-02-21 01:24:11,view_item
3650,1202,264,3,,2025-02-21 01:22:11,view_item
3651,1202,264,15,,2025-02-21 01:27:11,add_to_cart
3652,1202,264,15,213,2025-02-21 01:29:11,purchase
3653,1203,264,10,,2025-03-16 00:22:11,view_item
3654,1203,264,12,,2025-03-16 00:22:11,view_item
3655,1203,264,5,,2025-03-16 00:24:11,view_item
3656,1203,264,9,,2025-03-16 00:22:11,view_item
3657,1204,264,3,,2025-02-24 02:22:11,view_item
3658,1204,264,13,,2025-02-24 02:21:11,view_item
3659,1204,264,16,,2025-02-24 02:21:11,view_item
3660,1204,264,2,,2025-02-24 02:21:11,view_item
3661,1204,264,2,,2025-02-24 02:30:11,add_to_cart
3662,1204,264,2,214,2025-02-24 02:37:11,purchase
3663,1205,264,15,,2025-02-27 14:21:11,view_item
3664,1206,264,10,,2025-04-22 14:22:11,view_item
3665,1206,264,12,,2025-04-22 14:25:11,view_item
3666,1206,264,1,,2025-04-22 14:22:11,view_item
3667,1206,264,13,,2025-04-22 14:23:11,view_item
3668,1206,264,1,,2025-04-22 14:31:11,add_to_cart
3669,1206,264,1,215,2025-04-22 14:38:11,purchase
3670,1207,264,6,,2025-05-08 17:22:11,view_item
3671,1207,264,6,,2025-05-08 17:29:11,add_to_cart
3672,1208,265,8,,2025-07-17 01:07:27,view_item
3673,1208,265,9,,2025-07-17 01:05:27,view_item
3674,1208,265,9,,2025-07-17 01:15:27,add_to_cart
3675,1208,265,9,216,2025-07-17 01:19:27,purchase
3676,1209,265,11,,2025-06-15 11:08:27,view_item
3677,1209,265,16,,2025-06-15 11:07:27,view_item
3678,1209,265,13,,2025-06-15 11:05:27,view_item
3679,1209,265,5,,2025-06-15 11:05:27,view_item
3680,1210,265,7,,2025-08-01 11:05:27,view_item
3681,1211,265,10,,2025-08-14 04:04:27,view_item
3682,1211,265,8,,2025-08-14 04:06:27,view_item
3683,1211,265,14,,2025-08-14 04:08:27,view_item
3684,1212,265,11,,2025-07-26 16:04:27,view_item
3685,1212,265,1,,2025-07-26 16:05:27,view_item
3686,1212,265,5,,2025-07-26 16:04:27,view_item
3687,1212,265,8,,2025-07-26 16:06:27,view_item
3688,1213,265,12,,2025-07-26 06:06:27,view_item
3689,1213,265,2,,2025-07-26 06:05:27,view_item
3690,1213,265,10,,2025-07-26 06:07:27,view_item
3691,1213,265,13,,2025-07-26 06:07:27,view_item
3692,1213,265,2,,2025-07-26 06:12:27,add_to_cart
3693,1213,265,2,217,2025-07-26 06:17:27,purchase
3694,1214,265,9,,2025-07-29 14:07:27,view_item
3695,1214,265,3,,2025-07-29 14:07:27,view_item
3696,1215,266,6,,2025-10-28 00:03:39,view_item
3697,1215,266,15,,2025-10-28 00:05:39,view_item
3698,1215,266,15,,2025-10-28 00:06:39,add_to_cart
3699,1216,266,3,,2025-08-27 03:05:39,view_item
3700,1216,266,16,,2025-08-27 03:02:39,view_item
3701,1216,266,13,,2025-08-27 03:01:39,view_item
3702,1217,267,5,,2025-07-13 01:54:06,view_item
3703,1217,267,10,,2025-07-13 01:52:06,view_item
3704,1217,267,10,,2025-07-13 01:58:06,add_to_cart
3705,1217,267,10,218,2025-07-13 02:05:06,purchase
3706,1218,267,8,,2025-07-07 05:53:06,view_item
3707,1218,267,16,,2025-07-07 05:55:06,view_item
3708,1218,267,11,,2025-07-07 05:53:06,view_item
3709,1218,267,12,,2025-07-07 05:56:06,view_item
3710,1219,267,2,,2025-05-28 04:55:06,view_item
3711,1219,267,7,,2025-05-28 04:52:06,view_item
3712,1219,267,7,,2025-05-28 05:01:06,add_to_cart
3713,1219,267,7,219,2025-05-28 05:11:06,purchase
3714,1220,267,4,,2025-06-23 15:56:06,view_item
3715,1220,267,16,,2025-06-23 15:52:06,view_item
3716,1220,267,4,,2025-06-23 16:02:06,add_to_cart
3717,1221,268,3,,2025-06-06 02:55:31,view_item
3718,1222,268,6,,2025-05-09 14:54:31,view_item
3719,1223,269,4,,2025-07-25 03:22:33,view_item
3720,1223,269,12,,2025-07-25 03:19:33,view_item
3721,1223,269,6,,2025-07-25 03:21:33,view_item
3722,1224,269,13,,2025-08-06 05:22:33,view_item
3723,1224,269,5,,2025-08-06 05:18:33,view_item
3724,1224,269,1,,2025-08-06 05:22:33,view_item
3725,1224,269,2,,2025-08-06 05:20:33,view_item
3726,1224,269,13,,2025-08-06 05:26:33,add_to_cart
3727,1224,269,13,220,2025-08-06 05:32:33,purchase
3728,1225,269,6,,2025-06-24 15:21:33,view_item
3729,1225,269,10,,2025-06-24 15:22:33,view_item
3730,1225,269,9,,2025-06-24 15:21:33,view_item
3731,1225,269,8,,2025-06-24 15:19:33,view_item
3732,1226,269,13,,2025-08-06 20:20:33,view_item
3733,1226,269,11,,2025-08-06 20:21:33,view_item
3734,1226,269,7,,2025-08-06 20:20:33,view_item
3735,1227,270,14,,2025-08-12 15:23:22,view_item
3736,1227,270,14,,2025-08-12 15:27:22,add_to_cart
3737,1228,270,5,,2025-08-09 09:23:22,view_item
3738,1228,270,3,,2025-08-09 09:22:22,view_item
3739,1228,270,2,,2025-08-09 09:24:22,view_item
3740,1228,270,4,,2025-08-09 09:22:22,view_item
3741,1228,270,3,,2025-08-09 09:31:22,add_to_cart
3742,1228,270,3,221,2025-08-09 09:36:22,purchase
3743,1229,270,3,,2025-07-31 15:25:22,view_item
3744,1230,270,5,,2025-07-24 22:26:22,view_item
3745,1230,270,14,,2025-07-24 22:26:22,view_item
3746,1230,270,13,,2025-07-24 22:26:22,view_item
3747,1230,270,7,,2025-07-24 22:26:22,view_item
3748,1230,270,5,,2025-07-24 22:32:22,add_to_cart
3749,1230,270,5,222,2025-07-24 22:37:22,purchase
3750,1231,271,14,,2025-11-26 18:58:50,view_item
3751,1231,271,7,,2025-11-26 18:55:50,view_item
3752,1232,271,1,,2025-12-22 03:55:50,view_item
3753,1232,271,16,,2025-12-22 03:57:50,view_item
3754,1233,271,11,,2026-01-16 20:59:50,view_item
3755,1233,271,4,,2026-01-16 20:58:50,view_item
3756,1233,271,11,,2026-01-16 21:00:50,add_to_cart
3757,1233,271,11,223,2026-01-16 21:02:50,purchase
3758,1234,272,8,,2026-02-03 03:28:07,view_item
3759,1234,272,9,,2026-02-03 03:30:07,view_item
3760,1235,272,14,,2026-01-28 05:32:07,view_item
3761,1235,272,16,,2026-01-28 05:29:07,view_item
3762,1236,272,2,,2025-11-27 02:31:07,view_item
3763,1237,272,6,,2025-12-14 07:31:07,view_item
3764,1237,272,14,,2025-12-14 07:29:07,view_item
3765,1237,272,8,,2025-12-14 07:29:07,view_item
3766,1237,272,13,,2025-12-14 07:29:07,view_item
3767,1238,272,13,,2026-01-23 11:29:07,view_item
3768,1238,272,11,,2026-01-23 11:29:07,view_item
3769,1239,273,3,,2025-12-07 08:43:23,view_item
3770,1239,273,9,,2025-12-07 08:47:23,view_item
3771,1239,273,6,,2025-12-07 08:46:23,view_item
3772,1239,273,11,,2025-12-07 08:44:23,view_item
3773,1240,274,8,,2025-02-20 08:22:14,view_item
3774,1241,275,1,,2026-02-03 17:09:07,view_item
3775,1241,275,1,,2026-02-03 17:15:07,add_to_cart
3776,1242,275,4,,2025-11-20 18:13:07,view_item
3777,1242,275,11,,2025-11-20 18:13:07,view_item
3778,1243,275,12,,2025-12-21 18:10:07,view_item
3779,1243,275,15,,2025-12-21 18:12:07,view_item
3780,1244,276,16,,2025-06-12 01:47:48,view_item
3781,1245,276,13,,2025-05-06 20:48:48,view_item
3782,1246,277,2,,2025-08-21 18:44:55,view_item
3783,1247,277,6,,2025-07-05 02:45:55,view_item
3784,1247,277,1,,2025-07-05 02:45:55,view_item
3785,1247,277,11,,2025-07-05 02:41:55,view_item
3786,1248,277,8,,2025-08-08 15:45:55,view_item
3787,1248,277,13,,2025-08-08 15:42:55,view_item
3788,1248,277,2,,2025-08-08 15:44:55,view_item
3789,1249,277,4,,2025-07-16 20:41:55,view_item
3790,1249,277,8,,2025-07-16 20:43:55,view_item
3791,1249,277,9,,2025-07-16 20:45:55,view_item
3792,1249,277,12,,2025-07-16 20:44:55,view_item
3793,1250,277,10,,2025-07-17 00:44:55,view_item
3794,1250,277,6,,2025-07-17 00:42:55,view_item
3795,1251,278,5,,2025-12-10 19:36:45,view_item
3796,1252,278,13,,2025-11-13 16:35:45,view_item
3797,1252,278,16,,2025-11-13 16:37:45,view_item
3798,1252,278,3,,2025-11-13 16:33:45,view_item
3799,1252,278,10,,2025-11-13 16:34:45,view_item
3800,1252,278,16,,2025-11-13 16:40:45,add_to_cart
3801,1253,278,11,,2025-12-05 07:34:45,view_item
3802,1253,278,6,,2025-12-05 07:37:45,view_item
3803,1253,278,6,,2025-12-05 07:43:45,add_to_cart
3804,1254,278,10,,2025-10-28 02:37:45,view_item
3805,1254,278,15,,2025-10-28 02:33:45,view_item
3806,1254,278,3,,2025-10-28 02:36:45,view_item
3807,1254,278,16,,2025-10-28 02:35:45,view_item
3808,1255,278,14,,2025-11-26 16:37:45,view_item
3809,1255,278,7,,2025-11-26 16:35:45,view_item
3810,1255,278,7,,2025-11-26 16:42:45,add_to_cart
3811,1256,279,1,,2025-04-24 10:44:10,view_item
3812,1256,279,9,,2025-04-24 10:43:10,view_item
3813,1256,279,16,,2025-04-24 10:42:10,view_item
3814,1256,279,15,,2025-04-24 10:43:10,view_item
3815,1256,279,16,,2025-04-24 10:50:10,add_to_cart
3816,1257,280,13,,2025-05-09 17:21:54,view_item
3817,1257,280,5,,2025-05-09 17:18:54,view_item
3818,1257,280,2,,2025-05-09 17:21:54,view_item
3819,1258,281,4,,2025-04-15 13:16:30,view_item
3820,1258,281,7,,2025-04-15 13:17:30,view_item
3821,1258,281,8,,2025-04-15 13:18:30,view_item
3822,1259,281,7,,2025-03-22 10:19:30,view_item
3823,1259,281,16,,2025-03-22 10:19:30,view_item
3824,1259,281,12,,2025-03-22 10:19:30,view_item
3825,1259,281,16,,2025-03-22 10:22:30,add_to_cart
3826,1260,281,9,,2025-04-24 17:17:30,view_item
3827,1260,281,9,,2025-04-24 17:25:30,add_to_cart
3828,1261,281,1,,2025-04-13 19:15:30,view_item
3829,1261,281,6,,2025-04-13 19:16:30,view_item
3830,1261,281,3,,2025-04-13 19:18:30,view_item
3831,1261,281,2,,2025-04-13 19:16:30,view_item
3832,1262,281,13,,2025-04-01 22:18:30,view_item
3833,1262,281,13,,2025-04-01 22:20:30,add_to_cart
3834,1263,281,9,,2025-04-16 13:17:30,view_item
3835,1263,281,16,,2025-04-16 13:17:30,view_item
3836,1264,281,1,,2025-04-10 19:19:30,view_item
3837,1264,281,9,,2025-04-10 19:19:30,view_item
3838,1265,282,11,,2025-10-09 16:53:52,view_item
3839,1265,282,11,,2025-10-09 16:59:52,add_to_cart
3840,1266,282,9,,2025-09-17 16:50:52,view_item
3841,1266,282,14,,2025-09-17 16:54:52,view_item
3842,1266,282,15,,2025-09-17 16:52:52,view_item
3843,1266,282,12,,2025-09-17 16:53:52,view_item
3844,1267,282,1,,2025-09-05 05:53:52,view_item
3845,1267,282,3,,2025-09-05 05:52:52,view_item
3846,1268,282,1,,2025-11-06 17:51:52,view_item
3847,1268,282,1,,2025-11-06 18:00:52,add_to_cart
3848,1268,282,1,224,2025-11-06 18:08:52,purchase
3849,1269,282,12,,2025-11-23 18:53:52,view_item
3850,1269,282,12,,2025-11-23 19:01:52,add_to_cart
3851,1270,282,10,,2025-11-17 23:50:52,view_item
3852,1270,282,7,,2025-11-17 23:54:52,view_item
3853,1270,282,8,,2025-11-17 23:53:52,view_item
3854,1270,282,16,,2025-11-17 23:50:52,view_item
3855,1271,282,6,,2025-11-17 22:50:52,view_item
3856,1271,282,7,,2025-11-17 22:50:52,view_item
3857,1271,282,11,,2025-11-17 22:50:52,view_item
3858,1271,282,13,,2025-11-17 22:51:52,view_item
3859,1272,283,2,,2025-08-10 11:20:18,view_item
3860,1272,283,2,,2025-08-10 11:26:18,add_to_cart
3861,1273,283,5,,2025-06-01 05:19:18,view_item
3862,1273,283,10,,2025-06-01 05:22:18,view_item
3863,1273,283,15,,2025-06-01 05:22:18,view_item
3864,1273,283,10,,2025-06-01 05:27:18,add_to_cart
3865,1274,283,12,,2025-07-28 00:22:18,view_item
3866,1274,283,3,,2025-07-28 00:20:18,view_item
3867,1274,283,5,,2025-07-28 00:20:18,view_item
3868,1274,283,1,,2025-07-28 00:19:18,view_item
3869,1274,283,5,,2025-07-28 00:28:18,add_to_cart
3870,1275,283,5,,2025-08-06 23:20:18,view_item
3871,1275,283,6,,2025-08-06 23:20:18,view_item
3872,1275,283,7,,2025-08-06 23:20:18,view_item
3873,1275,283,13,,2025-08-06 23:19:18,view_item
3874,1276,284,8,,2025-03-17 11:23:59,view_item
3875,1276,284,4,,2025-03-17 11:24:59,view_item
3876,1276,284,11,,2025-03-17 11:21:59,view_item
3877,1276,284,4,,2025-03-17 11:29:59,add_to_cart
3878,1277,284,10,,2025-02-06 09:23:59,view_item
3879,1277,284,11,,2025-02-06 09:23:59,view_item
3880,1277,284,13,,2025-02-06 09:25:59,view_item
3881,1277,284,11,,2025-02-06 09:28:59,add_to_cart
3882,1277,284,11,225,2025-02-06 09:33:59,purchase
3883,1278,284,16,,2025-02-19 18:21:59,view_item
3884,1279,284,11,,2025-03-02 17:22:59,view_item
3885,1279,284,12,,2025-03-02 17:21:59,view_item
3886,1279,284,6,,2025-03-02 17:22:59,view_item
3887,1280,284,1,,2025-03-28 19:22:59,view_item
3888,1281,284,3,,2025-03-27 08:21:59,view_item
3889,1281,284,15,,2025-03-27 08:24:59,view_item
3890,1281,284,3,,2025-03-27 08:31:59,add_to_cart
3891,1282,284,6,,2025-02-12 14:25:59,view_item
3892,1282,284,7,,2025-02-12 14:25:59,view_item
3893,1282,284,13,,2025-02-12 14:22:59,view_item
3894,1282,284,5,,2025-02-12 14:25:59,view_item
3895,1282,284,13,,2025-02-12 14:31:59,add_to_cart
3896,1283,284,6,,2025-02-17 10:23:59,view_item
3897,1283,284,3,,2025-02-17 10:22:59,view_item
3898,1283,284,10,,2025-02-17 10:23:59,view_item
3899,1283,284,3,,2025-02-17 10:26:59,add_to_cart
3900,1283,284,3,226,2025-02-17 10:36:59,purchase
3901,1284,285,15,,2025-08-17 05:28:41,view_item
3902,1284,285,15,,2025-08-17 05:37:41,add_to_cart
3903,1285,285,12,,2025-06-17 18:30:41,view_item
3904,1286,285,15,,2025-08-09 19:30:41,view_item
3905,1286,285,8,,2025-08-09 19:31:41,view_item
3906,1286,285,5,,2025-08-09 19:29:41,view_item
3907,1287,285,12,,2025-08-05 05:29:41,view_item
3908,1287,285,13,,2025-08-05 05:30:41,view_item
3909,1288,285,4,,2025-07-31 19:31:41,view_item
3910,1288,285,14,,2025-07-31 19:28:41,view_item
3911,1288,285,13,,2025-07-31 19:30:41,view_item
3912,1289,285,7,,2025-06-24 22:29:41,view_item
3913,1289,285,5,,2025-06-24 22:28:41,view_item
3914,1289,285,15,,2025-06-24 22:30:41,view_item
3915,1289,285,10,,2025-06-24 22:29:41,view_item
3916,1290,285,8,,2025-08-01 04:29:41,view_item
3917,1290,285,8,,2025-08-01 04:36:41,add_to_cart
3918,1290,285,8,227,2025-08-01 04:39:41,purchase
3919,1291,286,14,,2025-08-09 07:39:23,view_item
3920,1291,286,15,,2025-08-09 07:43:23,view_item
3921,1292,286,3,,2025-08-19 07:40:23,view_item
3922,1292,286,6,,2025-08-19 07:42:23,view_item
3923,1293,286,1,,2025-07-16 05:43:23,view_item
3924,1293,286,5,,2025-07-16 05:42:23,view_item
3925,1293,286,1,,2025-07-16 05:46:23,add_to_cart
3926,1293,286,1,228,2025-07-16 05:55:23,purchase
3927,1294,286,7,,2025-06-27 08:40:23,view_item
3928,1294,286,15,,2025-06-27 08:42:23,view_item
3929,1294,286,6,,2025-06-27 08:43:23,view_item
3930,1294,286,6,,2025-06-27 08:48:23,add_to_cart
3931,1295,287,14,,2025-07-22 07:58:46,view_item
3932,1295,287,11,,2025-07-22 07:59:46,view_item
3933,1295,287,8,,2025-07-22 07:59:46,view_item
3934,1296,287,3,,2025-08-01 16:00:46,view_item
3935,1296,287,12,,2025-08-01 15:58:46,view_item
3936,1296,287,8,,2025-08-01 16:01:46,view_item
3937,1296,287,14,,2025-08-01 16:00:46,view_item
3938,1297,287,10,,2025-06-21 23:58:46,view_item
3939,1297,287,10,,2025-06-22 00:03:46,add_to_cart
3940,1298,287,13,,2025-07-02 12:00:46,view_item
3941,1298,287,11,,2025-07-02 11:59:46,view_item
3942,1298,287,16,,2025-07-02 11:59:46,view_item
3943,1298,287,16,,2025-07-02 12:06:46,add_to_cart
3944,1299,288,2,,2025-09-28 03:26:36,view_item
3945,1299,288,2,,2025-09-28 03:34:36,add_to_cart
3946,1299,288,2,229,2025-09-28 03:36:36,purchase
3947,1300,288,4,,2025-09-22 20:26:36,view_item
3948,1300,288,12,,2025-09-22 20:30:36,view_item
3949,1301,288,10,,2025-08-13 10:28:36,view_item
3950,1301,288,3,,2025-08-13 10:29:36,view_item
3951,1301,288,11,,2025-08-13 10:28:36,view_item
3952,1302,288,15,,2025-10-07 14:29:36,view_item
3953,1302,288,10,,2025-10-07 14:27:36,view_item
3954,1302,288,6,,2025-10-07 14:30:36,view_item
3955,1303,288,16,,2025-08-15 11:30:36,view_item
3956,1303,288,6,,2025-08-15 11:28:36,view_item
3957,1303,288,11,,2025-08-15 11:30:36,view_item
3958,1303,288,11,,2025-08-15 11:36:36,add_to_cart
3959,1303,288,11,230,2025-08-15 11:38:36,purchase
3960,1304,288,15,,2025-08-21 07:26:36,view_item
3961,1304,288,12,,2025-08-21 07:27:36,view_item
3962,1304,288,9,,2025-08-21 07:28:36,view_item
3963,1304,288,10,,2025-08-21 07:30:36,view_item
3964,1305,288,3,,2025-07-30 12:30:36,view_item
3965,1305,288,8,,2025-07-30 12:30:36,view_item
3966,1305,288,1,,2025-07-30 12:28:36,view_item
3967,1305,288,6,,2025-07-30 12:28:36,view_item
3968,1306,289,9,,2025-11-03 15:08:28,view_item
3969,1307,289,13,,2025-11-14 00:07:28,view_item
3970,1307,289,9,,2025-11-14 00:07:28,view_item
3971,1307,289,13,,2025-11-14 00:17:28,add_to_cart
3972,1307,289,13,231,2025-11-14 00:27:28,purchase
3973,1308,289,3,,2025-11-11 08:11:28,view_item
3974,1308,289,3,,2025-11-11 08:18:28,add_to_cart
3975,1308,289,3,232,2025-11-11 08:24:28,purchase
3976,1309,290,4,,2025-03-22 18:07:49,view_item
3977,1309,290,8,,2025-03-22 18:08:49,view_item
3978,1309,290,8,,2025-03-22 18:10:49,add_to_cart
3979,1310,290,14,,2025-03-06 06:06:49,view_item
3980,1310,290,10,,2025-03-06 06:04:49,view_item
3981,1310,290,4,,2025-03-06 06:06:49,view_item
3982,1310,290,16,,2025-03-06 06:08:49,view_item
3983,1311,290,15,,2025-04-05 04:04:49,view_item
3984,1312,291,7,,2026-01-17 04:35:50,view_item
3985,1312,291,3,,2026-01-17 04:32:50,view_item
3986,1312,291,11,,2026-01-17 04:32:50,view_item
3987,1312,291,7,,2026-01-17 04:43:50,add_to_cart
3988,1313,291,8,,2025-12-22 17:36:50,view_item
3989,1313,291,8,,2025-12-22 17:39:50,add_to_cart
3990,1313,291,8,233,2025-12-22 17:46:50,purchase
3991,1314,291,2,,2026-01-22 15:36:50,view_item
3992,1314,291,10,,2026-01-22 15:34:50,view_item
3993,1314,291,1,,2026-01-22 15:36:50,view_item
3994,1314,291,12,,2026-01-22 15:32:50,view_item
3995,1315,291,2,,2025-11-18 00:34:50,view_item
3996,1315,291,2,,2025-11-18 00:39:50,add_to_cart
3997,1315,291,2,234,2025-11-18 00:48:50,purchase
3998,1316,291,16,,2025-12-10 23:35:50,view_item
3999,1316,291,4,,2025-12-10 23:33:50,view_item
4000,1316,291,7,,2025-12-10 23:35:50,view_item
4001,1316,291,7,,2025-12-10 23:39:50,add_to_cart
4002,1316,291,7,235,2025-12-10 23:47:50,purchase
4003,1317,292,8,,2026-01-03 01:49:48,view_item
4004,1317,292,13,,2026-01-03 01:49:48,view_item
4005,1317,292,10,,2026-01-03 01:51:48,view_item
4006,1318,292,3,,2025-12-27 18:52:48,view_item
4007,1318,292,6,,2025-12-27 18:50:48,view_item
4008,1318,292,11,,2025-12-27 18:49:48,view_item
4009,1318,292,5,,2025-12-27 18:51:48,view_item
4010,1319,292,8,,2026-01-28 01:50:48,view_item
4011,1319,292,10,,2026-01-28 01:51:48,view_item
4012,1319,292,16,,2026-01-28 01:51:48,view_item
4013,1319,292,15,,2026-01-28 01:49:48,view_item
4014,1319,292,16,,2026-01-28 01:55:48,add_to_cart
4015,1319,292,16,236,2026-01-28 01:57:48,purchase
4016,1320,292,16,,2026-02-09 18:50:48,view_item
4017,1320,292,3,,2026-02-09 18:53:48,view_item
4018,1320,292,8,,2026-02-09 18:53:48,view_item
4019,1320,292,1,,2026-02-09 18:52:48,view_item
4020,1321,292,14,,2025-12-31 06:51:48,view_item
4021,1321,292,1,,2025-12-31 06:50:48,view_item
4022,1321,292,6,,2025-12-31 06:53:48,view_item
4023,1321,292,4,,2025-12-31 06:49:48,view_item
4024,1322,293,9,,2025-03-25 08:14:48,view_item
4025,1322,293,2,,2025-03-25 08:11:48,view_item
4026,1322,293,14,,2025-03-25 08:11:48,view_item
4027,1323,293,11,,2025-04-23 11:15:48,view_item
4028,1323,293,16,,2025-04-23 11:13:48,view_item
4029,1323,293,4,,2025-04-23 11:14:48,view_item
4030,1323,293,6,,2025-04-23 11:13:48,view_item
4031,1323,293,4,,2025-04-23 11:16:48,add_to_cart
4032,1323,293,4,237,2025-04-23 11:26:48,purchase
4033,1324,293,7,,2025-05-02 09:14:48,view_item
4034,1324,293,1,,2025-05-02 09:14:48,view_item
4035,1324,293,5,,2025-05-02 09:12:48,view_item
4036,1324,293,3,,2025-05-02 09:14:48,view_item
4037,1324,293,7,,2025-05-02 09:18:48,add_to_cart
4038,1325,293,15,,2025-04-25 21:15:48,view_item
4039,1325,293,2,,2025-04-25 21:12:48,view_item
4040,1325,293,9,,2025-04-25 21:15:48,view_item
4041,1325,293,15,,2025-04-25 21:16:48,add_to_cart
4042,1326,294,14,,2025-09-04 18:55:14,view_item
4043,1327,294,6,,2025-09-15 03:53:14,view_item
4044,1328,295,15,,2025-03-17 23:52:00,view_item
4045,1328,295,13,,2025-03-17 23:52:00,view_item
4046,1328,295,5,,2025-03-17 23:50:00,view_item
4047,1329,295,11,,2025-03-08 16:53:00,view_item
4048,1329,295,9,,2025-03-08 16:51:00,view_item
4049,1330,296,15,,2026-02-15 15:07:45,view_item
4050,1331,296,14,,2026-02-05 02:09:45,view_item
4051,1332,296,4,,2025-11-17 04:08:45,view_item
4052,1333,296,2,,2026-02-04 08:06:45,view_item
4053,1333,296,4,,2026-02-04 08:09:45,view_item
4054,1333,296,5,,2026-02-04 08:09:45,view_item
4055,1334,296,16,,2026-01-27 22:06:45,view_item
4056,1335,296,12,,2026-02-07 03:06:45,view_item
4057,1335,296,9,,2026-02-07 03:06:45,view_item
4058,1335,296,4,,2026-02-07 03:08:45,view_item
4059,1335,296,16,,2026-02-07 03:07:45,view_item
4060,1336,296,1,,2025-11-26 11:06:45,view_item
4061,1336,296,14,,2025-11-26 11:05:45,view_item
4062,1336,296,5,,2025-11-26 11:09:45,view_item
4063,1336,296,2,,2025-11-26 11:05:45,view_item
4064,1337,296,12,,2025-11-28 06:06:45,view_item
4065,1338,297,1,,2025-08-14 20:07:58,view_item
4066,1338,297,3,,2025-08-14 20:05:58,view_item
4067,1338,297,9,,2025-08-14 20:06:58,view_item
4068,1338,297,15,,2025-08-14 20:06:58,view_item
4069,1339,297,9,,2025-07-15 06:04:58,view_item
4070,1340,297,8,,2025-09-15 14:04:58,view_item
4071,1340,297,15,,2025-09-15 14:08:58,view_item
4072,1340,297,15,,2025-09-15 14:12:58,add_to_cart
